date,City/Place,district,urban_tier,country,property_type,furnishing_status,price,bedrooms,bathrooms,floors,sqft_living,sqft_ground_floor,sqft_above_ground_floor,area_cents,yr_built,yr_renovated,view,condition,distance_city_center_km,distance_school_km,distance_hospital_km,parking,builder_reputation_score,place,nearest_it_park_distance_km,nearest_airport_distance_km,nearest_bus_station_distance_km,nearest_mall_distance_km,school_rating,hospital_rating,crime_index,future_development_score,latitude,longitude
2024-01-10,Alappuzha,Kollam,1,India,Villa,Semi-Furnished,18004927,4,4.0,2,2485,1242,1243,25.59,1985,0,1.0,3,2.6,2.6,2.6,Yes,5.3,Karunagappally,47.5,21.1,10.6,9.5,3.2,7.6,3.8,5.7,8.935212,76.381849
2023-05-27,Kollam,Idukki,1,India,Independent House,Fully Furnished,11184421,3,2.0,3,1952,651,1301,16.67,1993,0,1.0,5,5.3,4.0,5.0,Yes,9.6,Nedumkandam,17.5,69.0,18.3,13.3,8.2,9.1,4.2,3.5,9.866433,76.931753
2024-01-24,Malappuram,Kottayam,1,India,Independent House,Unfurnished,30011879,6,5.0,1,4724,4724,0,25.57,1993,2009,0.0,5,2.0,1.5,2.0,Yes,6.9,Ettumanoor,9.3,71.6,7.2,23.9,7.7,8.9,3.0,4.3,9.69466,76.480523
2023-01-02,Thrissur,Malappuram,1,India,Villa,Semi-Furnished,26156472,4,4.0,3,2937,979,1958,24.26,2010,0,4.0,4,2.2,2.0,2.7,Yes,5.3,Tirur,34.1,49.3,9.6,18.6,7.2,8.9,7.2,9.5,11.092759,76.048247
2024-12-20,Kottayam,Kannur,1,India,Independent House,Fully Furnished,7063087,2,2.0,2,1063,532,531,24.31,1993,0,0.0,4,4.5,4.0,4.8,Yes,5.6,Koothuparamba,42.4,78.6,18.7,3.1,9.0,8.3,6.4,7.1,11.8791,75.428947
2023-04-23,Malappuram,Ernakulam,1,India,Independent House,Fully Furnished,17601647,5,5.0,3,3304,1101,2203,15.97,2002,0,1.0,5,3.5,3.7,3.8,Yes,5.9,Edappally,2.5,21.2,10.1,14.1,6.7,4.1,4.7,1.8,9.942996,76.369724
2023-01-15,Wayanad,Thiruvananthapuram,3,India,Independent House,Semi-Furnished,10366774,3,3.0,1,1913,1913,0,20.48,2004,0,3.0,3,12.7,10.0,12.3,Yes,7.3,Vazhuthacaud,22.8,7.4,17.3,22.8,7.0,6.8,3.3,2.1,8.440504,76.963567
2024-02-22,Palakkad,Kozhikode,1,India,Apartment,Unfurnished,6505799,1,1.0,1,795,795,0,15.68,1994,0,1.0,5,1.9,1.5,1.6,Yes,7.4,Koyilandy,44.7,67.8,18.8,1.7,6.6,3.8,4.4,8.3,11.333811,75.832803
2025-05-27,Alappuzha,Thrissur,1,India,Independent House,Semi-Furnished,8465741,2,2.0,2,1125,562,563,13.1,2000,2008,2.0,3,2.7,2.7,3.0,Yes,5.5,Kunnamkulam,37.6,40.3,5.3,1.7,8.2,6.5,7.7,8.9,10.673316,76.148925
2024-09-22,Malappuram,Wayanad,1,India,Apartment,Unfurnished,14456250,4,4.0,1,2500,2500,0,11.4,1993,0,2.0,2,4.7,4.0,4.6,Yes,6.5,Ambalavayal,49.6,29.0,15.8,21.2,9.5,8.5,8.6,9.2,11.569668,76.050453
2024-11-13,Kozhikode,Thiruvananthapuram,1,India,Apartment,Unfurnished,21917765,4,3.0,1,2494,2494,0,8.22,2003,0,1.0,4,2.9,2.8,2.8,Yes,10.0,Kattakada,26.8,6.3,13.1,15.3,7.2,6.6,3.5,4.1,8.572835,76.979834
2024-01-26,Thrissur,Thiruvananthapuram,1,India,Apartment,Unfurnished,30330726,4,4.0,1,2500,2500,0,25.84,1998,0,2.0,4,5.8,4.0,5.0,Yes,9.6,Technopark,33.2,7.0,19.7,5.3,5.5,5.4,9.4,7.9,8.528181,76.850163
2025-04-15,Palakkad,Kasaragod,1,India,Independent House,Semi-Furnished,6899850,2,2.0,1,1345,1345,0,12.58,1989,2007,1.0,5,4.4,4.0,4.6,No,7.3,Kasaragod,15.5,9.1,11.8,20.3,6.6,10.0,2.3,1.6,12.561349,74.892024
2025-02-11,Thiruvananthapuram,Kasaragod,1,India,Independent House,Fully Furnished,35472077,5,5.0,2,3757,1878,1879,11.34,2018,0,0.0,3,1.1,1.4,1.3,Yes,6.6,Uppala,47.4,16.3,15.9,2.9,9.6,5.2,2.2,2.5,12.592716,75.218595
2024-10-15,Alappuzha,Thiruvananthapuram,1,India,Apartment,Unfurnished,10386335,3,2.0,1,1759,1759,0,8.65,2008,0,4.0,5,1.0,1.4,1.3,Yes,6.7,Thiruvananthapuram,18.6,77.7,7.0,13.6,4.3,4.3,7.1,1.2,8.549316,76.986649
2023-12-29,Thrissur,Pathanamthitta,1,India,Apartment,Unfurnished,18691558,4,3.0,1,2500,2500,0,10.3,2006,0,4.0,2,4.0,3.6,3.9,Yes,7.6,Pandalam,37.1,23.9,12.2,24.7,9.3,6.6,4.3,5.5,9.220571,76.645183
2023-01-26,Kollam,Kozhikode,1,India,Independent House,Semi-Furnished,4488248,1,1.0,1,742,742,0,21.98,1988,0,4.0,5,5.0,4.0,4.6,Yes,4.7,Ramanattukara,20.5,65.7,15.6,5.7,8.8,6.2,3.5,2.1,11.211782,75.692568
2025-01-04,Thrissur,Thiruvananthapuram,1,India,Independent House,Unfurnished,6817892,1,1.0,1,989,989,0,15.69,2001,0,4.0,2,4.2,3.7,3.9,Yes,6.0,Parassala,28.3,3.5,19.3,17.9,5.6,5.4,5.4,5.6,8.40424,77.077789
2023-06-19,Palakkad,Palakkad,1,India,Villa,Semi-Furnished,18487134,4,4.0,3,2752,917,1835,9.25,2003,0,3.0,5,2.7,2.7,2.6,No,3.5,Alathur,36.1,27.1,5.2,11.4,9.1,4.9,8.7,1.9,10.801829,76.680375
2024-12-26,Wayanad,Malappuram,3,India,Apartment,Unfurnished,10610408,4,4.0,1,2500,2500,0,28.41,1998,0,0.0,3,12.4,10.0,12.8,Yes,7.2,Tanur,25.7,72.7,1.8,26.9,8.2,10.0,8.1,2.7,11.015278,76.06617
2024-11-10,Wayanad,Kottayam,3,India,Apartment,Fully Furnished,4202710,1,1.0,1,871,871,0,16.41,1986,0,2.0,3,10.3,10.0,9.8,Yes,7.7,Changanassery,45.4,16.4,19.5,19.6,9.6,5.6,7.9,1.5,9.667164,76.517413
2023-07-25,Kollam,Wayanad,1,India,Apartment,Semi-Furnished,6425357,2,2.0,1,1360,1360,0,22.92,2001,2009,0.0,4,5.2,4.0,5.0,Yes,5.6,Mananthavady,21.3,24.2,12.1,11.1,6.6,6.9,6.6,1.6,11.722456,76.11432
2024-12-30,Wayanad,Ernakulam,3,India,Villa,Fully Furnished,19958037,6,5.0,3,4170,1390,2780,20.39,2008,0,1.0,2,12.7,10.0,12.2,No,9.3,Kochi,32.5,66.5,0.5,14.9,8.0,3.6,5.0,8.8,9.952628,76.177447
2023-10-10,Kottayam,Malappuram,1,India,Apartment,Semi-Furnished,18256362,3,3.0,1,1921,1921,0,23.67,2005,0,3.0,3,1.3,0.9,1.7,Yes,4.3,Ponnani,17.4,11.5,10.5,16.0,5.5,6.3,3.8,6.7,10.88178,76.059075
2023-11-13,Kollam,Thiruvananthapuram,1,India,Villa,Fully Furnished,19980752,6,5.0,2,4127,2064,2063,19.57,2017,0,2.0,4,5.3,4.0,5.0,Yes,3.9,Parassala,20.7,6.1,18.7,29.5,5.7,6.5,6.1,2.6,8.52452,76.83711
2024-11-08,Kollam,Thiruvananthapuram,1,India,Apartment,Unfurnished,6245840,2,2.0,1,1203,1203,0,10.29,1994,0,4.0,3,5.5,4.0,5.0,Yes,6.9,Kattakada,22.3,77.3,19.7,22.5,4.3,5.5,8.2,6.0,8.517242,76.9443
2024-05-31,Kannur,Ernakulam,1,India,Independent House,Semi-Furnished,19013544,3,2.0,2,2159,1080,1079,10.83,1989,0,0.0,3,4.8,4.0,5.0,Yes,8.4,Marine Drive,6.7,33.6,6.6,21.6,7.0,3.3,6.3,7.4,9.807519,76.21679
2024-09-25,Kochi,Kannur,1,India,Villa,Fully Furnished,17396033,3,3.0,2,1824,912,912,26.75,2004,2020,4.0,2,5.0,4.0,5.0,Yes,9.5,Payyannur,5.0,53.3,15.7,29.5,3.0,6.7,1.4,2.8,11.902581,75.400965
2023-06-10,Malappuram,Thrissur,1,India,Independent House,Fully Furnished,6847280,2,2.0,2,1364,682,682,25.43,1994,0,3.0,3,4.4,4.0,4.3,Yes,5.7,Ayyanthole,33.5,11.9,9.3,5.0,9.4,3.3,7.1,4.9,10.427706,76.222676
2024-04-29,Palakkad,Thrissur,1,India,Independent House,Fully Furnished,5884988,2,2.0,2,1113,556,557,21.59,2012,2020,4.0,3,6.0,4.0,5.0,Yes,8.4,Ayyanthole,32.9,19.2,8.1,14.3,5.3,4.5,5.1,7.0,10.601793,76.272166
2023-03-11,Thrissur,Palakkad,1,India,Villa,Unfurnished,31331842,5,4.0,1,3778,3778,0,30.68,2012,0,4.0,2,2.9,2.6,3.2,Yes,6.4,Chittur,33.3,37.9,15.2,28.9,7.4,9.6,6.9,6.3,10.772377,76.612562
2025-05-03,Thiruvananthapuram,Kozhikode,1,India,Independent House,Unfurnished,34706497,6,5.0,1,4601,4601,0,23.4,1988,2017,0.0,3,3.9,3.8,4.3,Yes,6.2,Ramanattukara,1.5,54.7,5.5,25.6,9.8,5.4,9.4,6.1,11.209652,75.817426
2024-09-27,Kozhikode,Ernakulam,1,India,Apartment,Semi-Furnished,30055046,4,4.0,1,2500,2500,0,16.53,2003,2021,3.0,4,2.1,1.9,2.4,Yes,8.1,Edappally,16.7,24.9,8.6,6.5,5.9,5.9,8.1,9.5,9.995608,76.340352
2023-08-20,Kozhikode,Malappuram,1,India,Villa,Unfurnished,17045269,3,3.0,2,2237,1118,1119,19.73,2024,0,4.0,3,5.5,4.0,5.0,No,7.7,Ponnani,10.3,71.0,5.1,12.9,3.5,6.7,2.7,8.8,11.05055,76.145501
2024-08-20,Kottayam,Kannur,1,India,Apartment,Fully Furnished,17310562,4,4.0,1,2500,2500,0,23.53,1999,0,2.0,3,5.2,4.0,5.0,Yes,3.7,Koothuparamba,39.0,62.9,3.0,6.0,5.6,9.1,4.0,9.3,11.877567,75.432775
2023-10-29,Thrissur,Alappuzha,1,India,Independent House,Semi-Furnished,10621133,2,2.0,1,1460,1460,0,10.16,1988,2010,4.0,5,1.9,2.4,1.5,Yes,9.2,Mavelikkara,43.1,45.0,7.7,21.2,9.9,4.8,9.9,7.4,9.559666,76.265638
2024-10-13,Malappuram,Thrissur,1,India,Villa,Unfurnished,46116046,6,5.0,1,4479,4479,0,28.06,1994,0,2.0,2,2.3,2.2,2.6,Yes,9.0,Wadakkanchery,12.7,37.8,19.2,18.7,9.7,9.7,1.5,6.5,10.375348,76.333479
2023-12-06,Thrissur,Kozhikode,1,India,Apartment,Unfurnished,16809406,2,2.0,1,1550,1550,0,11.08,1990,0,3.0,4,1.9,1.7,2.2,Yes,5.4,Mananchira,33.6,50.3,8.5,17.6,7.8,8.2,1.3,3.1,11.280533,75.642841
2024-09-20,Kozhikode,Malappuram,1,India,Villa,Fully Furnished,38781861,5,5.0,1,3548,3548,0,14.03,2012,0,1.0,3,1.4,1.9,1.3,Yes,7.2,Edappal,6.9,59.1,13.7,27.1,7.8,3.9,1.5,9.1,10.982894,76.14175
2023-03-06,Kollam,Kollam,1,India,Apartment,Semi-Furnished,16151952,4,3.0,1,2500,2500,0,17.88,2013,0,3.0,2,2.5,2.8,2.0,Yes,7.4,Karunagappally,14.1,12.5,5.8,3.5,6.4,8.3,7.9,4.9,8.867626,76.549035
2025-05-04,Wayanad,Alappuzha,3,India,Villa,Unfurnished,24644758,6,5.0,1,4961,4961,0,17.26,2002,0,3.0,4,10.8,10.0,10.8,Yes,7.0,Mavelikkara,7.4,68.5,17.3,28.2,6.5,8.1,6.3,3.3,9.602071,76.246217
2025-03-02,Palakkad,Malappuram,1,India,Apartment,Semi-Furnished,13931250,4,4.0,1,2500,2500,0,18.51,2006,0,1.0,5,3.4,3.3,3.8,No,5.5,Ponnani,14.5,40.2,12.6,14.8,6.9,7.4,2.8,5.6,10.976148,76.096911
2025-04-18,Kottayam,Wayanad,1,India,Independent House,Unfurnished,9045765,2,1.0,1,1286,1286,0,13.87,2017,0,,3,5.7,4.0,5.0,,5.3,Kalpetta,33.9,75.0,19.0,1.3,5.8,5.8,7.4,6.3,11.711236,76.169707
2024-08-14,Thrissur,Kasaragod,1,India,Independent House,Semi-Furnished,31281947,6,5.0,2,3902,1951,1951,31.69,2024,0,1.0,2,3.5,3.7,3.1,Yes,6.5,Bekal,45.6,76.5,6.7,27.5,8.7,8.6,8.0,5.1,12.572899,75.005886
2024-07-20,Alappuzha,Ernakulam,1,India,Independent House,Unfurnished,29373633,5,4.0,2,3259,1630,1629,30.04,2006,0,1.0,4,2.5,2.6,2.8,Yes,8.6,Kadavanthra,10.5,4.4,10.9,28.0,9.4,9.0,7.5,3.1,10.019151,76.269263
2023-02-09,Malappuram,Kannur,1,India,Independent House,Semi-Furnished,9560708,2,2.0,1,1637,1637,0,7.24,2016,0,3.0,2,1.7,1.9,1.3,Yes,7.5,Taliparamba,27.3,32.0,4.0,28.3,9.0,3.5,3.7,2.0,11.875016,75.378603
2024-12-11,Kottayam,Thiruvananthapuram,1,India,Villa,Unfurnished,19333299,4,3.0,1,2652,2652,0,11.46,1988,0,1.0,4,3.8,3.5,4.0,Yes,5.8,Varkala,35.2,43.0,2.9,25.1,5.0,5.6,3.3,10.0,8.537208,77.001803
2024-12-17,Kottayam,Idukki,1,India,Independent House,Unfurnished,29780252,6,5.0,2,4503,2252,2251,26.96,1985,2016,1.0,2,2.6,2.7,2.8,Yes,7.9,Nedumkandam,47.7,44.1,11.8,8.7,4.4,6.8,3.0,1.7,9.894412,76.973537
2024-02-21,Kollam,Wayanad,1,India,Villa,Semi-Furnished,33475273,6,5.0,2,4829,2414,2415,24.09,2011,0,4.0,3,3.4,3.2,3.0,Yes,1.4,Kalpetta,30.7,66.1,16.1,9.0,9.8,9.9,4.5,5.4,11.61527,76.135414
2024-07-06,Wayanad,Thiruvananthapuram,3,India,Villa,Unfurnished,21708739,5,4.0,2,3534,1767,1767,28.17,2025,0,3.0,4,10.0,9.8,9.9,No,8.6,Kowdiar,13.1,13.0,4.2,10.2,4.1,6.5,1.7,3.2,8.517759,76.955455
2024-07-06,Alappuzha,Alappuzha,1,India,Villa,Fully Furnished,6205071,2,2.0,2,1149,574,575,22.42,1988,2016,4.0,5,4.8,4.0,4.4,Yes,3.4,Kayamkulam,31.5,50.6,14.1,7.2,5.6,5.3,6.2,3.9,9.666522,76.288098
2024-09-21,Kannur,Kannur,1,India,Independent House,Fully Furnished,26255614,6,5.0,3,4825,1608,3217,24.65,1990,0,1.0,3,3.4,3.1,3.3,Yes,5.8,Kannur,16.4,75.5,13.5,27.3,3.4,3.7,3.2,1.4,11.903783,75.455477
2024-06-27,Wayanad,Thrissur,3,India,Independent House,Unfurnished,16441383,5,5.0,3,3678,1226,2452,17.82,2019,0,1.0,2,11.7,10.0,11.2,Yes,4.5,Ollur,48.8,79.7,9.8,16.3,4.5,7.3,5.9,5.7,10.52784,76.397028
2025-03-05,Thiruvananthapuram,Kannur,1,India,Independent House,Fully Furnished,35200138,5,5.0,2,3670,1835,1835,18.72,2021,0,3.0,2,5.8,4.0,5.0,No,4.2,Mattannur,20.3,2.8,15.4,8.4,6.0,8.6,1.2,7.6,11.839757,75.395927
2023-12-30,Thrissur,Kasaragod,1,India,Apartment,Unfurnished,18763346,4,3.0,1,2500,2500,0,9.15,1989,2018,0.0,3,2.0,2.1,1.8,No,8.6,Kanhangad,34.4,77.9,12.0,23.3,3.4,9.9,3.4,2.8,12.436096,74.961878
2025-01-13,Malappuram,Kottayam,1,India,Apartment,Unfurnished,17721990,4,4.0,1,2500,2500,0,25.37,1992,0,3.0,2,2.6,2.5,2.4,No,5.7,Kottayam,1.6,11.5,18.9,19.0,7.0,7.5,1.2,6.3,9.609915,76.587704
2024-11-28,Kollam,Kollam,1,India,Apartment,Fully Furnished,15120796,4,3.0,1,2500,2500,0,27.35,2019,0,1.0,3,4.4,4.0,4.0,Yes,7.1,Kollam,20.3,43.9,15.3,11.7,6.0,7.3,3.7,6.1,8.915528,76.690729
2025-03-09,Thrissur,Wayanad,1,India,Villa,Semi-Furnished,24334256,5,5.0,2,3449,1724,1725,27.56,2005,2021,0.0,4,4.5,4.0,4.9,Yes,6.4,Pulpally,43.8,21.2,17.8,27.5,6.0,7.0,4.1,4.8,11.672403,76.103427
2023-11-03,Kannur,Pathanamthitta,1,India,Villa,Semi-Furnished,35814314,6,5.0,3,4313,1438,2875,25.58,2018,0,3.0,3,2.9,3.4,3.0,Yes,7.4,Thiruvalla,30.7,49.3,7.4,16.9,8.3,8.3,5.0,8.8,9.476319,76.821539
2023-09-13,Malappuram,Kollam,1,India,Apartment,Fully Furnished,14450000,4,4.0,1,2500,2500,0,8.42,1986,0,0.0,5,5.1,4.0,5.0,Yes,6.6,Kundara,22.5,4.9,16.3,19.0,5.8,6.5,2.6,7.7,8.832441,76.534459
2023-07-27,Kannur,Kannur,1,India,Apartment,Semi-Furnished,12618228,3,2.0,1,2200,2200,0,24.07,2014,0,,5,4.6,4.0,4.4,,4.2,Koothuparamba,46.8,20.6,19.8,1.5,3.5,4.9,8.8,9.8,11.794586,75.444926
2025-03-29,Palakkad,Kottayam,1,India,Villa,Unfurnished,11419920,4,4.0,2,2488,1244,1244,21.69,1991,2019,4.0,2,5.4,4.0,5.0,Yes,8.3,Kottayam,42.8,25.4,3.4,19.1,7.8,5.5,8.0,2.7,9.56085,76.530189
2024-03-12,Wayanad,Thrissur,3,India,Apartment,Fully Furnished,6759639,2,2.0,1,1496,1496,0,21.27,2004,0,1.0,4,11.3,10.0,11.3,Yes,5.6,Kodungallur,16.4,73.4,10.3,12.7,7.9,7.9,8.5,5.9,10.514919,76.268519
2024-03-19,Thrissur,Malappuram,1,India,Apartment,Semi-Furnished,9719649,2,2.0,1,1579,1579,0,18.87,1998,2016,3.0,4,5.7,4.0,5.0,Yes,3.7,Malappuram,27.5,47.5,17.3,22.6,6.6,8.8,5.9,2.5,10.97226,75.993954
2024-10-16,Thrissur,Malappuram,1,India,Villa,Semi-Furnished,13343591,2,2.0,2,1583,792,791,14.19,2000,0,3.0,4,2.1,1.8,2.2,Yes,5.7,Malappuram,24.7,57.2,8.1,1.8,3.0,7.3,6.6,8.3,11.057944,76.128077
2024-08-05,Kannur,Palakkad,1,India,Independent House,Semi-Furnished,22722399,5,5.0,2,3560,1780,1780,30.35,1986,0,0.0,2,4.7,4.0,4.4,Yes,9.2,Pattambi,31.8,54.7,10.3,11.9,9.6,8.1,3.6,4.3,10.806603,76.585244
2023-01-20,Kannur,Palakkad,1,India,Villa,Fully Furnished,18136095,4,3.0,3,2880,960,1920,24.56,2007,0,3.0,3,2.8,2.4,2.6,Yes,8.0,Shoranur,17.0,32.6,15.0,2.4,5.1,3.0,4.0,7.2,10.834199,76.590491
2025-05-15,Kannur,Thiruvananthapuram,1,India,Villa,Unfurnished,4924209,1,1.0,1,1018,1018,0,18.22,2020,0,4.0,3,5.4,4.0,5.0,Yes,5.9,Pattom,12.6,3.1,16.5,28.0,5.1,9.7,8.1,1.2,8.478277,76.864484
2024-01-27,Kochi,Pathanamthitta,1,India,Apartment,Fully Furnished,23868903,4,4.0,1,2500,2500,0,28.68,2015,0,1.0,3,1.2,1.3,1.5,No,5.9,Ranni,45.7,10.3,4.2,12.9,4.3,4.3,6.0,2.4,9.364093,76.840674
2024-12-02,Thrissur,Ernakulam,1,India,Independent House,Fully Furnished,20577793,5,5.0,3,3321,1107,2214,18.26,1993,0,0.0,3,4.3,4.0,4.1,Yes,5.9,Mattancherry,46.2,37.8,7.9,4.6,7.5,4.8,7.8,3.0,10.028399,76.389777
2025-06-13,Alappuzha,Kozhikode,1,India,Apartment,Unfurnished,16452308,4,4.0,1,2500,2500,0,7.27,2000,2005,1.0,3,3.1,3.4,3.5,Yes,10.0,Balussery,42.2,75.4,8.0,22.4,7.2,4.8,4.8,7.8,11.485012,75.643262
2023-08-22,Thiruvananthapuram,Wayanad,1,India,Apartment,Unfurnished,13239153,3,2.0,1,2143,2143,0,9.0,2016,0,,5,3.4,3.9,3.0,,7.2,Sulthan Bathery,48.9,21.4,3.2,26.5,9.2,5.0,9.9,2.1,11.62093,76.080706
2025-04-25,Wayanad,Ernakulam,3,India,Apartment,Semi-Furnished,12673238,4,4.0,1,2500,2500,0,23.28,1994,0,0.0,5,11.0,10.0,10.7,Yes,7.3,Thrippunithura,37.4,56.5,2.0,23.4,7.4,4.3,4.7,9.0,9.911934,76.203793
2023-05-27,Kollam,Malappuram,1,India,Villa,Unfurnished,22497106,6,5.0,1,4311,4311,0,11.07,1996,0,0.0,2,4.3,4.0,4.8,Yes,8.4,Kottakkal,38.4,66.5,14.9,25.6,4.9,3.2,8.5,6.2,11.016028,75.982672
2024-10-31,Thiruvananthapuram,Palakkad,1,India,Apartment,Fully Furnished,22269689,3,2.0,1,2420,2420,0,12.44,2001,2014,0.0,3,1.7,2.2,1.5,Yes,6.9,Chittur,38.2,72.7,17.1,25.5,8.5,9.6,2.5,1.9,10.806803,76.654136
2025-01-13,Malappuram,Idukki,1,India,Apartment,Unfurnished,14687500,4,4.0,1,2500,2500,0,18.44,1988,2019,4.0,4,4.6,4.0,4.6,Yes,6.0,Munnar,24.3,24.9,19.0,29.7,5.0,5.9,2.1,8.6,9.888482,77.010618
2023-10-24,Kozhikode,Pathanamthitta,1,India,Independent House,Unfurnished,35166414,6,5.0,1,3932,3932,0,27.25,1997,2016,0.0,5,1.5,1.6,1.2,Yes,6.1,Kozhencherry,23.1,74.6,19.1,11.2,9.3,4.0,8.1,5.3,9.308241,76.760127
2023-07-28,Kochi,Thiruvananthapuram,1,India,Villa,Fully Furnished,39313776,5,4.0,2,3634,1817,1817,12.27,1996,0,2.0,3,2.3,2.2,2.6,Yes,6.4,Kilimanoor,12.4,49.4,19.9,10.8,3.7,6.1,5.5,4.1,8.689691,76.958754
2025-05-14,Wayanad,Thrissur,3,India,Villa,Semi-Furnished,12765169,4,3.0,2,2558,1279,1279,25.5,1998,0,2.0,5,11.2,10.0,11.3,Yes,6.4,Ayyanthole,32.4,41.7,1.8,3.8,6.0,6.9,1.8,6.3,10.371001,76.12981
2023-10-18,Thiruvananthapuram,Idukki,1,India,Villa,Semi-Furnished,17500933,3,3.0,2,2240,1120,1120,16.99,1995,0,4.0,2,3.5,3.6,3.5,Yes,7.8,Munnar,14.8,62.7,8.1,25.8,9.9,8.3,1.9,1.3,9.71076,76.971387
2025-01-22,Kozhikode,Ernakulam,1,India,Independent House,Unfurnished,50408812,5,5.0,2,3734,1867,1867,21.9,2006,0,4.0,4,2.7,2.9,2.8,Yes,6.6,Tripunithura,13.3,20.6,1.8,28.0,8.3,6.6,5.4,6.9,9.970256,76.252526
2024-11-14,Kannur,Ernakulam,1,India,Independent House,Semi-Furnished,21907005,3,2.0,1,2384,2384,0,20.08,1994,0,1.0,5,5.5,4.0,5.0,Yes,7.8,Marine Drive,29.5,65.4,13.6,8.8,5.4,7.6,7.8,9.3,10.140874,76.333919
2023-03-05,Kozhikode,Kasaragod,1,India,Villa,Fully Furnished,7904200,1,1.0,1,752,752,0,13.62,2009,2012,0.0,3,1.7,1.9,1.6,Yes,6.4,Kasaragod,20.8,52.7,19.5,18.6,8.2,4.4,1.1,6.9,12.558088,74.915514
2023-06-25,Thiruvananthapuram,Thrissur,1,India,Independent House,Fully Furnished,22418915,4,3.0,2,2997,1498,1499,22.69,2025,0,4.0,4,4.6,4.0,4.8,Yes,6.6,Irinjalakuda,11.3,64.4,0.9,7.7,3.1,9.0,4.5,4.7,10.440068,76.212944
2024-01-14,Thrissur,Thiruvananthapuram,1,India,Independent House,Semi-Furnished,9320741,2,2.0,2,1261,630,631,14.53,2015,0,0.0,3,2.2,2.5,2.5,Yes,2.9,Varkala,40.9,68.7,10.6,25.9,3.1,9.0,3.4,1.2,8.533841,76.791495
2023-12-27,Wayanad,Ernakulam,3,India,Apartment,Fully Furnished,11124798,4,4.0,1,2500,2500,0,11.52,1994,0,2.0,5,11.2,10.0,11.3,Yes,8.1,Tripunithura,43.1,50.2,10.8,0.7,5.8,3.6,5.5,5.2,9.965575,76.291126
2024-01-25,Thrissur,Ernakulam,1,India,Apartment,Semi-Furnished,16883979,3,3.0,1,2095,2095,0,24.84,1989,0,2.0,3,1.2,0.9,1.4,Yes,7.1,North Paravur,8.8,4.9,3.4,21.0,9.7,5.6,9.9,5.2,9.962788,76.224929
2024-03-11,Kollam,Thiruvananthapuram,1,India,Villa,Unfurnished,27705432,4,3.0,3,2922,974,1948,28.12,1994,2023,1.0,5,2.6,2.8,2.9,Yes,8.3,Kazhakkoottam,0.9,25.2,16.7,16.5,7.0,8.8,4.3,6.3,8.476837,76.925851
2024-03-05,Kannur,Ernakulam,1,India,Independent House,Semi-Furnished,5865177,1,1.0,1,993,993,0,13.32,1997,2010,4.0,5,4.8,4.0,5.0,Yes,1.3,Muvattupuzha,17.1,70.5,8.0,8.9,3.7,5.0,6.0,7.8,9.987264,76.338383
2025-01-05,Alappuzha,Kozhikode,1,India,Independent House,Fully Furnished,15805056,3,3.0,2,2368,1184,1184,14.05,1988,0,3.0,2,4.3,4.0,4.2,Yes,10.0,Nadakkavu,40.0,50.9,8.5,27.7,7.0,3.7,8.9,2.8,11.346468,75.756452
2024-09-01,Palakkad,Alappuzha,1,India,Apartment,Semi-Furnished,13606250,4,3.0,1,2500,2500,0,19.43,1995,0,,3,3.2,3.2,3.6,,6.2,Kuttanad,42.0,71.4,19.2,14.6,9.3,3.4,7.5,8.0,9.453508,76.365012
2024-10-10,Thiruvananthapuram,Kollam,1,India,Villa,Unfurnished,46078633,6,5.0,2,4641,2320,2321,25.59,1988,2016,0.0,2,1.5,1.7,1.5,Yes,8.5,Kottarakkara,7.3,32.0,5.1,16.0,7.0,4.4,7.9,2.0,8.938868,76.555264
2023-02-06,Thrissur,Malappuram,1,India,Villa,Unfurnished,28867508,4,4.0,1,3116,3116,0,10.4,2011,0,4.0,5,3.0,3.3,2.9,Yes,4.6,Tirur,38.8,41.4,7.8,3.0,5.0,4.5,2.8,9.2,11.103231,76.158367
2024-01-01,Palakkad,Alappuzha,1,India,Villa,Semi-Furnished,5959000,1,1.0,1,880,880,0,7.48,2024,0,3.0,2,2.9,3.3,2.9,Yes,7.6,Cherthala,6.2,69.3,15.4,12.7,9.8,8.2,5.6,7.2,9.593335,76.472266
2024-06-15,Malappuram,Palakkad,1,India,Independent House,Unfurnished,4279770,1,1.0,1,786,786,0,8.64,1990,0,2.0,4,4.2,4.0,3.8,No,4.6,Cherpulassery,19.8,61.4,9.7,5.2,9.6,3.1,9.5,9.3,10.710687,76.651112
2024-03-24,Thiruvananthapuram,Pathanamthitta,1,India,Villa,Semi-Furnished,31777421,6,5.0,1,4222,4222,0,12.68,2012,0,3.0,3,4.5,4.0,4.7,Yes,5.4,Kozhencherry,49.9,31.4,12.1,16.9,6.3,6.9,3.8,4.9,9.260902,76.782154
2024-09-07,Thrissur,Thrissur,1,India,Villa,Semi-Furnished,21343754,3,3.0,2,2290,1145,1145,7.3,2004,2010,0.0,3,1.8,1.7,1.9,No,9.9,Ayyanthole,10.0,3.8,9.7,17.6,8.9,9.5,3.7,7.2,10.468059,76.091155
2024-02-19,Kollam,Palakkad,1,India,Apartment,Unfurnished,9758785,2,1.0,1,1478,1478,0,19.99,2011,0,1.0,5,5.0,4.0,5.0,Yes,6.2,Pattambi,8.1,70.7,5.8,7.7,5.1,9.6,1.7,8.6,10.787414,76.588532
